#,label,environment,wifi_band,number_of_users,user_1_location,user_2_location,user_3_location,user_4_location,user_5_location,user_6_location,user_1_activity,user_2_activity,user_3_activity,user_4_activity,user_5_activity,user_6_activity
3704,act_38_41,meeting_room,2.4,1,,a,,,,,,lie_down,,,,
3705,act_38_42,meeting_room,2.4,1,,a,,,,,,pick_up,,,,
3706,act_38_43,meeting_room,2.4,1,,a,,,,,,sit_down,,,,
3707,act_38_44,meeting_room,2.4,1,,a,,,,,,stand_up,,,,
3708,act_38_45,meeting_room,2.4,1,,a,,,,,,nothing,,,,
3709,act_38_46,meeting_room,2.4,1,,b,,,,,,nothing,,,,
3710,act_38_47,meeting_room,2.4,1,,b,,,,,,walk,,,,
3711,act_38_48,meeting_room,2.4,1,,b,,,,,,rotation,,,,
3712,act_38_49,meeting_room,2.4,1,,b,,,,,,jump,,,,
3713,act_38_50,meeting_room,2.4,1,,b,,,,,,wave,,,,
3714,act_38_51,meeting_room,2.4,1,,b,,,,,,lie_down,,,,
3715,act_38_52,meeting_room,2.4,1,,b,,,,,,pick_up,,,,
3716,act_38_53,meeting_room,2.4,1,,b,,,,,,sit_down,,,,
3717,act_38_54,meeting_room,2.4,1,,b,,,,,,stand_up,,,,
3718,act_38_55,meeting_room,2.4,1,,c,,,,,,nothing,,,,
3719,act_38_56,meeting_room,2.4,1,,c,,,,,,walk,,,,
3720,act_38_57,meeting_room,2.4,1,,c,,,,,,rotation,,,,
3721,act_38_58,meeting_room,2.4,1,,c,,,,,,jump,,,,
3722,act_38_59,meeting_room,2.4,1,,c,,,,,,wave,,,,
3723,act_38_60,meeting_room,2.4,1,,c,,,,,,lie_down,,,,
3724,act_38_61,meeting_room,2.4,1,,c,,,,,,pick_up,,,,
3725,act_38_62,meeting_room,2.4,1,,c,,,,,,sit_down,,,,
3726,act_38_63,meeting_room,2.4,1,,c,,,,,,stand_up,,,,
3727,act_38_64,meeting_room,2.4,1,,d,,,,,,nothing,,,,
3728,act_38_65,meeting_room,2.4,1,,d,,,,,,walk,,,,
3729,act_38_66,meeting_room,2.4,1,,d,,,,,,rotation,,,,
3730,act_38_67,meeting_room,2.4,1,,d,,,,,,jump,,,,
3731,act_38_68,meeting_room,2.4,1,,d,,,,,,wave,,,,
3732,act_38_69,meeting_room,2.4,1,,d,,,,,,lie_down,,,,
3733,act_38_70,meeting_room,2.4,1,,d,,,,,,pick_up,,,,
3734,act_38_71,meeting_room,2.4,1,,d,,,,,,sit_down,,,,
3735,act_38_72,meeting_room,2.4,1,,d,,,,,,stand_up,,,,
3736,act_38_73,meeting_room,2.4,1,,e,,,,,,nothing,,,,
3737,act_38_74,meeting_room,2.4,1,,e,,,,,,walk,,,,
3738,act_38_75,meeting_room,2.4,1,,e,,,,,,rotation,,,,
3739,act_38_76,meeting_room,2.4,1,,e,,,,,,jump,,,,
3740,act_38_77,meeting_room,2.4,1,,e,,,,,,wave,,,,
3741,act_38_78,meeting_room,2.4,1,,e,,,,,,lie_down,,,,
3742,act_38_79,meeting_room,2.4,1,,e,,,,,,pick_up,,,,
3743,act_38_80,meeting_room,2.4,1,,e,,,,,,sit_down,,,,
3744,act_38_81,meeting_room,2.4,1,,e,,,,,,stand_up,,,,
3745,act_38_82,meeting_room,2.4,1,,a,,,,,,nothing,,,,
3746,act_38_83,meeting_room,2.4,1,,a,,,,,,walk,,,,
3747,act_38_84,meeting_room,2.4,1,,a,,,,,,rotation,,,,
3748,act_38_85,meeting_room,2.4,1,,a,,,,,,jump,,,,
3749,act_38_86,meeting_room,2.4,1,,a,,,,,,wave,,,,
3750,act_38_87,meeting_room,2.4,1,,a,,,,,,lie_down,,,,
3751,act_38_88,meeting_room,2.4,1,,a,,,,,,pick_up,,,,
3752,act_38_89,meeting_room,2.4,1,,a,,,,,,sit_down,,,,
3753,act_38_90,meeting_room,2.4,1,,a,,,,,,stand_up,,,,
3754,act_38_91,meeting_room,2.4,1,,b,,,,,,nothing,,,,
3755,act_38_92,meeting_room,2.4,1,,b,,,,,,walk,,,,
3756,act_38_93,meeting_room,2.4,1,,b,,,,,,rotation,,,,
3757,act_38_94,meeting_room,2.4,1,,b,,,,,,jump,,,,
3758,act_38_95,meeting_room,2.4,1,,b,,,,,,wave,,,,
3759,act_38_96,meeting_room,2.4,1,,b,,,,,,lie_down,,,,
3760,act_38_97,meeting_room,2.4,1,,b,,,,,,pick_up,,,,
3761,act_38_98,meeting_room,2.4,1,,b,,,,,,sit_down,,,,
3762,act_38_99,meeting_room,2.4,1,,b,,,,,,stand_up,,,,
3763,act_39_1,meeting_room,2.4,1,,,c,,,,,,rotation,,,
3764,act_39_2,meeting_room,2.4,1,,,c,,,,,,jump,,,
3765,act_39_3,meeting_room,2.4,1,,,c,,,,,,wave,,,
3766,act_39_4,meeting_room,2.4,1,,,c,,,,,,lie_down,,,
3767,act_39_5,meeting_room,2.4,1,,,c,,,,,,pick_up,,,
3768,act_39_6,meeting_room,2.4,1,,,c,,,,,,sit_down,,,
3769,act_39_7,meeting_room,2.4,1,,,c,,,,,,stand_up,,,
3770,act_39_8,meeting_room,2.4,1,,,c,,,,,,nothing,,,
3771,act_39_9,meeting_room,2.4,1,,,c,,,,,,walk,,,
3772,act_39_10,meeting_room,2.4,1,,,d,,,,,,rotation,,,
3773,act_39_11,meeting_room,2.4,1,,,d,,,,,,jump,,,
3774,act_39_12,meeting_room,2.4,1,,,d,,,,,,wave,,,
3775,act_39_13,meeting_room,2.4,1,,,d,,,,,,lie_down,,,
3776,act_39_14,meeting_room,2.4,1,,,d,,,,,,pick_up,,,
3777,act_39_15,meeting_room,2.4,1,,,d,,,,,,sit_down,,,
3778,act_39_16,meeting_room,2.4,1,,,d,,,,,,stand_up,,,
3779,act_39_17,meeting_room,2.4,1,,,d,,,,,,nothing,,,
3780,act_39_18,meeting_room,2.4,1,,,d,,,,,,walk,,,
3781,act_39_19,meeting_room,2.4,1,,,e,,,,,,rotation,,,
3782,act_39_20,meeting_room,2.4,1,,,e,,,,,,jump,,,
3783,act_39_21,meeting_room,2.4,1,,,e,,,,,,wave,,,
3784,act_39_22,meeting_room,2.4,1,,,e,,,,,,lie_down,,,
3785,act_39_23,meeting_room,2.4,1,,,e,,,,,,pick_up,,,
3786,act_39_24,meeting_room,2.4,1,,,e,,,,,,sit_down,,,
3787,act_39_25,meeting_room,2.4,1,,,e,,,,,,stand_up,,,
3788,act_39_26,meeting_room,2.4,1,,,e,,,,,,nothing,,,
3789,act_39_27,meeting_room,2.4,1,,,e,,,,,,walk,,,
3790,act_39_28,meeting_room,2.4,1,,,a,,,,,,rotation,,,
3791,act_39_29,meeting_room,2.4,1,,,a,,,,,,jump,,,
3792,act_39_30,meeting_room,2.4,1,,,a,,,,,,wave,,,
3793,act_39_31,meeting_room,2.4,1,,,a,,,,,,lie_down,,,
3794,act_39_32,meeting_room,2.4,1,,,a,,,,,,pick_up,,,
3795,act_39_33,meeting_room,2.4,1,,,a,,,,,,sit_down,,,
3796,act_39_34,meeting_room,2.4,1,,,a,,,,,,stand_up,,,
3797,act_39_35,meeting_room,2.4,1,,,a,,,,,,nothing,,,
3798,act_39_36,meeting_room,2.4,1,,,a,,,,,,walk,,,
3799,act_39_37,meeting_room,2.4,1,,,b,,,,,,rotation,,,
3800,act_39_38,meeting_room,2.4,1,,,b,,,,,,jump,,,
3801,act_39_39,meeting_room,2.4,1,,,b,,,,,,wave,,,
3802,act_39_40,meeting_room,2.4,1,,,b,,,,,,lie_down,,,
3803,act_39_41,meeting_room,2.4,1,,,b,,,,,,pick_up,,,
3804,act_39_42,meeting_room,2.4,1,,,b,,,,,,sit_down,,,
3805,act_39_43,meeting_room,2.4,1,,,b,,,,,,stand_up,,,
3806,act_39_44,meeting_room,2.4,1,,,b,,,,,,nothing,,,
3807,act_39_45,meeting_room,2.4,1,,,b,,,,,,walk,,,
3808,act_39_46,meeting_room,2.4,1,,,c,,,,,,walk,,,
3809,act_39_47,meeting_room,2.4,1,,,c,,,,,,rotation,,,
3810,act_39_48,meeting_room,2.4,1,,,c,,,,,,jump,,,
3811,act_39_49,meeting_room,2.4,1,,,c,,,,,,wave,,,
3812,act_39_50,meeting_room,2.4,1,,,c,,,,,,lie_down,,,
3813,act_39_51,meeting_room,2.4,1,,,c,,,,,,pick_up,,,
3814,act_39_52,meeting_room,2.4,1,,,c,,,,,,sit_down,,,
3815,act_39_53,meeting_room,2.4,1,,,c,,,,,,stand_up,,,
3816,act_39_54,meeting_room,2.4,1,,,c,,,,,,nothing,,,
3817,act_39_55,meeting_room,2.4,1,,,d,,,,,,walk,,,
3818,act_39_56,meeting_room,2.4,1,,,d,,,,,,rotation,,,
3819,act_39_57,meeting_room,2.4,1,,,d,,,,,,jump,,,
3820,act_39_58,meeting_room,2.4,1,,,d,,,,,,wave,,,
3821,act_39_59,meeting_room,2.4,1,,,d,,,,,,lie_down,,,
3822,act_39_60,meeting_room,2.4,1,,,d,,,,,,pick_up,,,
3823,act_39_61,meeting_room,2.4,1,,,d,,,,,,sit_down,,,
3824,act_39_62,meeting_room,2.4,1,,,d,,,,,,stand_up,,,
3825,act_39_63,meeting_room,2.4,1,,,d,,,,,,nothing,,,
3826,act_39_64,meeting_room,2.4,1,,,e,,,,,,nothing,,,
3827,act_39_65,meeting_room,2.4,1,,,e,,,,,,walk,,,
3828,act_39_66,meeting_room,2.4,1,,,e,,,,,,rotation,,,
3829,act_39_67,meeting_room,2.4,1,,,e,,,,,,jump,,,
3830,act_39_68,meeting_room,2.4,1,,,e,,,,,,wave,,,
3831,act_39_69,meeting_room,2.4,1,,,e,,,,,,lie_down,,,
3832,act_39_70,meeting_room,2.4,1,,,e,,,,,,pick_up,,,
3833,act_39_71,meeting_room,2.4,1,,,e,,,,,,sit_down,,,
3834,act_39_72,meeting_room,2.4,1,,,e,,,,,,stand_up,,,
3835,act_39_73,meeting_room,2.4,1,,,a,,,,,,nothing,,,
3836,act_39_74,meeting_room,2.4,1,,,a,,,,,,walk,,,
3837,act_39_75,meeting_room,2.4,1,,,a,,,,,,rotation,,,
3838,act_39_76,meeting_room,2.4,1,,,a,,,,,,jump,,,
3839,act_39_77,meeting_room,2.4,1,,,a,,,,,,wave,,,
3840,act_39_78,meeting_room,2.4,1,,,a,,,,,,lie_down,,,
3841,act_39_79,meeting_room,2.4,1,,,a,,,,,,pick_up,,,
3842,act_39_80,meeting_room,2.4,1,,,a,,,,,,sit_down,,,
3843,act_39_81,meeting_room,2.4,1,,,a,,,,,,stand_up,,,
3844,act_39_82,meeting_room,2.4,1,,,b,,,,,,nothing,,,
3845,act_39_83,meeting_room,2.4,1,,,b,,,,,,walk,,,
3846,act_39_84,meeting_room,2.4,1,,,b,,,,,,rotation,,,
3847,act_39_85,meeting_room,2.4,1,,,b,,,,,,jump,,,
3848,act_39_86,meeting_room,2.4,1,,,b,,,,,,wave,,,
3849,act_39_87,meeting_room,2.4,1,,,b,,,,,,lie_down,,,
3850,act_39_88,meeting_room,2.4,1,,,b,,,,,,pick_up,,,
3851,act_39_89,meeting_room,2.4,1,,,b,,,,,,sit_down,,,
3852,act_39_90,meeting_room,2.4,1,,,b,,,,,,stand_up,,,
3853,act_39_91,meeting_room,2.4,1,,,c,,,,,,nothing,,,
3854,act_39_92,meeting_room,2.4,1,,,c,,,,,,walk,,,
3855,act_39_93,meeting_room,2.4,1,,,c,,,,,,rotation,,,
3856,act_39_94,meeting_room,2.4,1,,,c,,,,,,jump,,,
3857,act_39_95,meeting_room,2.4,1,,,c,,,,,,wave,,,
3858,act_39_96,meeting_room,2.4,1,,,c,,,,,,lie_down,,,
3859,act_39_97,meeting_room,2.4,1,,,c,,,,,,pick_up,,,
3860,act_39_98,meeting_room,2.4,1,,,c,,,,,,sit_down,,,
3861,act_39_99,meeting_room,2.4,1,,,c,,,,,,stand_up,,,
3862,act_40_1,meeting_room,2.4,1,,,,d,,,,,,jump,,
3863,act_40_2,meeting_room,2.4,1,,,,d,,,,,,wave,,
3864,act_40_3,meeting_room,2.4,1,,,,d,,,,,,lie_down,,
3865,act_40_4,meeting_room,2.4,1,,,,d,,,,,,pick_up,,
3866,act_40_5,meeting_room,2.4,1,,,,d,,,,,,sit_down,,
3867,act_40_6,meeting_room,2.4,1,,,,d,,,,,,stand_up,,
3868,act_40_7,meeting_room,2.4,1,,,,d,,,,,,nothing,,
3869,act_40_8,meeting_room,2.4,1,,,,d,,,,,,walk,,
3870,act_40_9,meeting_room,2.4,1,,,,d,,,,,,rotation,,
3871,act_40_10,meeting_room,2.4,1,,,,e,,,,,,jump,,
3872,act_40_11,meeting_room,2.4,1,,,,e,,,,,,wave,,
3873,act_40_12,meeting_room,2.4,1,,,,e,,,,,,lie_down,,
3874,act_40_13,meeting_room,2.4,1,,,,e,,,,,,pick_up,,
3875,act_40_14,meeting_room,2.4,1,,,,e,,,,,,sit_down,,
3876,act_40_15,meeting_room,2.4,1,,,,e,,,,,,stand_up,,
3877,act_40_16,meeting_room,2.4,1,,,,e,,,,,,nothing,,
3878,act_40_17,meeting_room,2.4,1,,,,e,,,,,,walk,,
3879,act_40_18,meeting_room,2.4,1,,,,e,,,,,,rotation,,
3880,act_40_19,meeting_room,2.4,1,,,,a,,,,,,jump,,
3881,act_40_20,meeting_room,2.4,1,,,,a,,,,,,wave,,
3882,act_40_21,meeting_room,2.4,1,,,,a,,,,,,lie_down,,
3883,act_40_22,meeting_room,2.4,1,,,,a,,,,,,pick_up,,
3884,act_40_23,meeting_room,2.4,1,,,,a,,,,,,sit_down,,
3885,act_40_24,meeting_room,2.4,1,,,,a,,,,,,stand_up,,
3886,act_40_25,meeting_room,2.4,1,,,,a,,,,,,nothing,,
3887,act_40_26,meeting_room,2.4,1,,,,a,,,,,,walk,,
3888,act_40_27,meeting_room,2.4,1,,,,a,,,,,,rotation,,
3889,act_40_28,meeting_room,2.4,1,,,,b,,,,,,jump,,
3890,act_40_29,meeting_room,2.4,1,,,,b,,,,,,wave,,
3891,act_40_30,meeting_room,2.4,1,,,,b,,,,,,lie_down,,
3892,act_40_31,meeting_room,2.4,1,,,,b,,,,,,pick_up,,
3893,act_40_32,meeting_room,2.4,1,,,,b,,,,,,sit_down,,
3894,act_40_33,meeting_room,2.4,1,,,,b,,,,,,stand_up,,
3895,act_40_34,meeting_room,2.4,1,,,,b,,,,,,nothing,,
3896,act_40_35,meeting_room,2.4,1,,,,b,,,,,,walk,,
3897,act_40_36,meeting_room,2.4,1,,,,b,,,,,,rotation,,
3898,act_40_37,meeting_room,2.4,1,,,,c,,,,,,jump,,
3899,act_40_38,meeting_room,2.4,1,,,,c,,,,,,wave,,
3900,act_40_39,meeting_room,2.4,1,,,,c,,,,,,lie_down,,
3901,act_40_40,meeting_room,2.4,1,,,,c,,,,,,pick_up,,
3902,act_40_41,meeting_room,2.4,1,,,,c,,,,,,sit_down,,
3903,act_40_42,meeting_room,2.4,1,,,,c,,,,,,stand_up,,
3904,act_40_43,meeting_room,2.4,1,,,,c,,,,,,nothing,,
3905,act_40_44,meeting_room,2.4,1,,,,c,,,,,,walk,,
3906,act_40_45,meeting_room,2.4,1,,,,c,,,,,,rotation,,
3907,act_40_46,meeting_room,2.4,1,,,,d,,,,,,walk,,
3908,act_40_47,meeting_room,2.4,1,,,,d,,,,,,rotation,,
3909,act_40_48,meeting_room,2.4,1,,,,d,,,,,,jump,,
3910,act_40_49,meeting_room,2.4,1,,,,d,,,,,,wave,,
3911,act_40_50,meeting_room,2.4,1,,,,d,,,,,,lie_down,,
3912,act_40_51,meeting_room,2.4,1,,,,d,,,,,,pick_up,,
3913,act_40_52,meeting_room,2.4,1,,,,d,,,,,,sit_down,,
3914,act_40_53,meeting_room,2.4,1,,,,d,,,,,,stand_up,,
3915,act_40_54,meeting_room,2.4,1,,,,d,,,,,,nothing,,
3916,act_40_55,meeting_room,2.4,1,,,,e,,,,,,walk,,
3917,act_40_56,meeting_room,2.4,1,,,,e,,,,,,rotation,,
3918,act_40_57,meeting_room,2.4,1,,,,e,,,,,,jump,,
3919,act_40_58,meeting_room,2.4,1,,,,e,,,,,,wave,,
3920,act_40_59,meeting_room,2.4,1,,,,e,,,,,,lie_down,,
3921,act_40_60,meeting_room,2.4,1,,,,e,,,,,,pick_up,,
3922,act_40_61,meeting_room,2.4,1,,,,e,,,,,,sit_down,,
3923,act_40_62,meeting_room,2.4,1,,,,e,,,,,,stand_up,,
3924,act_40_63,meeting_room,2.4,1,,,,e,,,,,,nothing,,
3925,act_40_64,meeting_room,2.4,1,,,,a,,,,,,walk,,
3926,act_40_65,meeting_room,2.4,1,,,,a,,,,,,rotation,,
3927,act_40_66,meeting_room,2.4,1,,,,a,,,,,,jump,,
3928,act_40_67,meeting_room,2.4,1,,,,a,,,,,,wave,,
3929,act_40_68,meeting_room,2.4,1,,,,a,,,,,,lie_down,,
3930,act_40_69,meeting_room,2.4,1,,,,a,,,,,,pick_up,,
3931,act_40_70,meeting_room,2.4,1,,,,a,,,,,,sit_down,,
3932,act_40_71,meeting_room,2.4,1,,,,a,,,,,,stand_up,,
3933,act_40_72,meeting_room,2.4,1,,,,a,,,,,,nothing,,
3934,act_40_73,meeting_room,2.4,1,,,,b,,,,,,walk,,
3935,act_40_74,meeting_room,2.4,1,,,,b,,,,,,rotation,,
3936,act_40_75,meeting_room,2.4,1,,,,b,,,,,,jump,,
3937,act_40_76,meeting_room,2.4,1,,,,b,,,,,,wave,,
3938,act_40_77,meeting_room,2.4,1,,,,b,,,,,,lie_down,,
3939,act_40_78,meeting_room,2.4,1,,,,b,,,,,,pick_up,,
3940,act_40_79,meeting_room,2.4,1,,,,b,,,,,,sit_down,,
3941,act_40_80,meeting_room,2.4,1,,,,b,,,,,,stand_up,,
3942,act_40_81,meeting_room,2.4,1,,,,b,,,,,,nothing,,
3943,act_40_82,meeting_room,2.4,1,,,,c,,,,,,nothing,,
3944,act_40_83,meeting_room,2.4,1,,,,c,,,,,,walk,,
3945,act_40_84,meeting_room,2.4,1,,,,c,,,,,,rotation,,
3946,act_40_85,meeting_room,2.4,1,,,,c,,,,,,jump,,
3947,act_40_86,meeting_room,2.4,1,,,,c,,,,,,wave,,
3948,act_40_87,meeting_room,2.4,1,,,,c,,,,,,lie_down,,
3949,act_40_88,meeting_room,2.4,1,,,,c,,,,,,pick_up,,
3950,act_40_89,meeting_room,2.4,1,,,,c,,,,,,sit_down,,
3951,act_40_90,meeting_room,2.4,1,,,,c,,,,,,stand_up,,
3952,act_40_91,meeting_room,2.4,1,,,,d,,,,,,nothing,,
3953,act_40_92,meeting_room,2.4,1,,,,d,,,,,,walk,,
3954,act_40_93,meeting_room,2.4,1,,,,d,,,,,,rotation,,
3955,act_40_94,meeting_room,2.4,1,,,,d,,,,,,jump,,
3956,act_40_95,meeting_room,2.4,1,,,,d,,,,,,wave,,
3957,act_40_96,meeting_room,2.4,1,,,,d,,,,,,lie_down,,
3958,act_40_97,meeting_room,2.4,1,,,,d,,,,,,pick_up,,
3959,act_40_98,meeting_room,2.4,1,,,,d,,,,,,sit_down,,
3960,act_40_99,meeting_room,2.4,1,,,,d,,,,,,stand_up,,
3961,act_41_1,meeting_room,2.4,1,,,,,e,,,,,,wave,
3962,act_41_2,meeting_room,2.4,1,,,,,e,,,,,,lie_down,
3963,act_41_3,meeting_room,2.4,1,,,,,e,,,,,,pick_up,
3964,act_41_4,meeting_room,2.4,1,,,,,e,,,,,,sit_down,
3965,act_41_5,meeting_room,2.4,1,,,,,e,,,,,,stand_up,
3966,act_41_6,meeting_room,2.4,1,,,,,e,,,,,,nothing,
3967,act_41_7,meeting_room,2.4,1,,,,,e,,,,,,walk,
3968,act_41_8,meeting_room,2.4,1,,,,,e,,,,,,rotation,
3969,act_41_9,meeting_room,2.4,1,,,,,e,,,,,,jump,
3970,act_41_10,meeting_room,2.4,1,,,,,a,,,,,,wave,
3971,act_41_11,meeting_room,2.4,1,,,,,a,,,,,,lie_down,
3972,act_41_12,meeting_room,2.4,1,,,,,a,,,,,,pick_up,
3973,act_41_13,meeting_room,2.4,1,,,,,a,,,,,,sit_down,
3974,act_41_14,meeting_room,2.4,1,,,,,a,,,,,,stand_up,
3975,act_41_15,meeting_room,2.4,1,,,,,a,,,,,,nothing,
3976,act_41_16,meeting_room,2.4,1,,,,,a,,,,,,walk,
3977,act_41_17,meeting_room,2.4,1,,,,,a,,,,,,rotation,
3978,act_41_18,meeting_room,2.4,1,,,,,a,,,,,,jump,
3979,act_41_19,meeting_room,2.4,1,,,,,b,,,,,,wave,
3980,act_41_20,meeting_room,2.4,1,,,,,b,,,,,,lie_down,
3981,act_41_21,meeting_room,2.4,1,,,,,b,,,,,,pick_up,
3982,act_41_22,meeting_room,2.4,1,,,,,b,,,,,,sit_down,
3983,act_41_23,meeting_room,2.4,1,,,,,b,,,,,,stand_up,
3984,act_41_24,meeting_room,2.4,1,,,,,b,,,,,,nothing,
3985,act_41_25,meeting_room,2.4,1,,,,,b,,,,,,walk,
3986,act_41_26,meeting_room,2.4,1,,,,,b,,,,,,rotation,
3987,act_41_27,meeting_room,2.4,1,,,,,b,,,,,,jump,
3988,act_41_28,meeting_room,2.4,1,,,,,c,,,,,,wave,
3989,act_41_29,meeting_room,2.4,1,,,,,c,,,,,,lie_down,
3990,act_41_30,meeting_room,2.4,1,,,,,c,,,,,,pick_up,
3991,act_41_31,meeting_room,2.4,1,,,,,c,,,,,,sit_down,
3992,act_41_32,meeting_room,2.4,1,,,,,c,,,,,,stand_up,
3993,act_41_33,meeting_room,2.4,1,,,,,c,,,,,,nothing,
3994,act_41_34,meeting_room,2.4,1,,,,,c,,,,,,walk,
3995,act_41_35,meeting_room,2.4,1,,,,,c,,,,,,rotation,
3996,act_41_36,meeting_room,2.4,1,,,,,c,,,,,,jump,
3997,act_41_37,meeting_room,2.4,1,,,,,d,,,,,,wave,
3998,act_41_38,meeting_room,2.4,1,,,,,d,,,,,,lie_down,
3999,act_41_39,meeting_room,2.4,1,,,,,d,,,,,,pick_up,
4000,act_41_40,meeting_room,2.4,1,,,,,d,,,,,,sit_down,
4001,act_41_41,meeting_room,2.4,1,,,,,d,,,,,,stand_up,
4002,act_41_42,meeting_room,2.4,1,,,,,d,,,,,,nothing,
4003,act_41_43,meeting_room,2.4,1,,,,,d,,,,,,walk,
4004,act_41_44,meeting_room,2.4,1,,,,,d,,,,,,rotation,
4005,act_41_45,meeting_room,2.4,1,,,,,d,,,,,,jump,
4006,act_41_46,meeting_room,2.4,1,,,,,e,,,,,,rotation,
4007,act_41_47,meeting_room,2.4,1,,,,,e,,,,,,jump,
4008,act_41_48,meeting_room,2.4,1,,,,,e,,,,,,wave,
4009,act_41_49,meeting_room,2.4,1,,,,,e,,,,,,lie_down,
4010,act_41_50,meeting_room,2.4,1,,,,,e,,,,,,pick_up,
4011,act_41_51,meeting_room,2.4,1,,,,,e,,,,,,sit_down,
4012,act_41_52,meeting_room,2.4,1,,,,,e,,,,,,stand_up,
4013,act_41_53,meeting_room,2.4,1,,,,,e,,,,,,nothing,
4014,act_41_54,meeting_room,2.4,1,,,,,e,,,,,,walk,
4015,act_41_55,meeting_room,2.4,1,,,,,a,,,,,,rotation,
4016,act_41_56,meeting_room,2.4,1,,,,,a,,,,,,jump,
4017,act_41_57,meeting_room,2.4,1,,,,,a,,,,,,wave,
4018,act_41_58,meeting_room,2.4,1,,,,,a,,,,,,lie_down,
4019,act_41_59,meeting_room,2.4,1,,,,,a,,,,,,pick_up,
4020,act_41_60,meeting_room,2.4,1,,,,,a,,,,,,sit_down,
4021,act_41_61,meeting_room,2.4,1,,,,,a,,,,,,stand_up,
4022,act_41_62,meeting_room,2.4,1,,,,,a,,,,,,nothing,
4023,act_41_63,meeting_room,2.4,1,,,,,a,,,,,,walk,
4024,act_41_64,meeting_room,2.4,1,,,,,b,,,,,,walk,
4025,act_41_65,meeting_room,2.4,1,,,,,b,,,,,,rotation,
4026,act_41_66,meeting_room,2.4,1,,,,,b,,,,,,jump,
4027,act_41_67,meeting_room,2.4,1,,,,,b,,,,,,wave,
4028,act_41_68,meeting_room,2.4,1,,,,,b,,,,,,lie_down,
4029,act_41_69,meeting_room,2.4,1,,,,,b,,,,,,pick_up,
4030,act_41_70,meeting_room,2.4,1,,,,,b,,,,,,sit_down,
4031,act_41_71,meeting_room,2.4,1,,,,,b,,,,,,stand_up,
4032,act_41_72,meeting_room,2.4,1,,,,,b,,,,,,nothing,
4033,act_41_73,meeting_room,2.4,1,,,,,c,,,,,,walk,
4034,act_41_74,meeting_room,2.4,1,,,,,c,,,,,,rotation,
4035,act_41_75,meeting_room,2.4,1,,,,,c,,,,,,jump,
4036,act_41_76,meeting_room,2.4,1,,,,,c,,,,,,wave,
4037,act_41_77,meeting_room,2.4,1,,,,,c,,,,,,lie_down,
4038,act_41_78,meeting_room,2.4,1,,,,,c,,,,,,pick_up,
4039,act_41_79,meeting_room,2.4,1,,,,,c,,,,,,sit_down,
4040,act_41_80,meeting_room,2.4,1,,,,,c,,,,,,stand_up,
4041,act_41_81,meeting_room,2.4,1,,,,,c,,,,,,nothing,
4042,act_41_82,meeting_room,2.4,1,,,,,d,,,,,,walk,
4043,act_41_83,meeting_room,2.4,1,,,,,d,,,,,,rotation,
4044,act_41_84,meeting_room,2.4,1,,,,,d,,,,,,jump,
4045,act_41_85,meeting_room,2.4,1,,,,,d,,,,,,wave,
4046,act_41_86,meeting_room,2.4,1,,,,,d,,,,,,lie_down,
4047,act_41_87,meeting_room,2.4,1,,,,,d,,,,,,pick_up,
4048,act_41_88,meeting_room,2.4,1,,,,,d,,,,,,sit_down,
4049,act_41_89,meeting_room,2.4,1,,,,,d,,,,,,stand_up,
4050,act_41_90,meeting_room,2.4,1,,,,,d,,,,,,nothing,
4051,act_41_91,meeting_room,2.4,1,,,,,e,,,,,,nothing,
4052,act_41_92,meeting_room,2.4,1,,,,,e,,,,,,walk,
4053,act_41_93,meeting_room,2.4,1,,,,,e,,,,,,rotation,
4054,act_41_94,meeting_room,2.4,1,,,,,e,,,,,,jump,
4055,act_41_95,meeting_room,2.4,1,,,,,e,,,,,,wave,
4056,act_41_96,meeting_room,2.4,1,,,,,e,,,,,,lie_down,
4057,act_41_97,meeting_room,2.4,1,,,,,e,,,,,,pick_up,
4058,act_41_98,meeting_room,2.4,1,,,,,e,,,,,,sit_down,
4059,act_41_99,meeting_room,2.4,1,,,,,e,,,,,,stand_up,
4060,act_42_1,meeting_room,2.4,1,,,,,,a,,,,,,nothing
4061,act_42_2,meeting_room,2.4,1,,,,,,a,,,,,,walk
4062,act_42_3,meeting_room,2.4,1,,,,,,a,,,,,,rotation
4063,act_42_4,meeting_room,2.4,1,,,,,,a,,,,,,jump
4064,act_42_5,meeting_room,2.4,1,,,,,,a,,,,,,wave
4065,act_42_6,meeting_room,2.4,1,,,,,,a,,,,,,lie_down
4066,act_42_7,meeting_room,2.4,1,,,,,,a,,,,,,pick_up
4067,act_42_8,meeting_room,2.4,1,,,,,,a,,,,,,sit_down
4068,act_42_9,meeting_room,2.4,1,,,,,,a,,,,,,stand_up
4069,act_42_10,meeting_room,2.4,1,,,,,,b,,,,,,nothing
4070,act_42_11,meeting_room,2.4,1,,,,,,b,,,,,,walk
4071,act_42_12,meeting_room,2.4,1,,,,,,b,,,,,,rotation
4072,act_42_13,meeting_room,2.4,1,,,,,,b,,,,,,jump
4073,act_42_14,meeting_room,2.4,1,,,,,,b,,,,,,wave
4074,act_42_15,meeting_room,2.4,1,,,,,,b,,,,,,lie_down
4075,act_42_16,meeting_room,2.4,1,,,,,,b,,,,,,pick_up
4076,act_42_17,meeting_room,2.4,1,,,,,,b,,,,,,sit_down
4077,act_42_18,meeting_room,2.4,1,,,,,,b,,,,,,stand_up
